"PVWatts Hourly PV Performance Data"
"Requested Location","denton, tx"
"Location","Lat, Lng: 33.21, -97.14"
"Latitude (DD)","33.21"
"Longitude (DD)","-97.14"
"Elevation (m)","202.67999267578"
"DC System Size (kW)","100"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","6","21","0","0","2","1.4","0.16","0","2","0","0"
"1","6","22","0","0","1","1.4","0.16","0","1","0","0"
"1","6","23","0","0","0","1.4","0.16","0","0","0","0"
"1","7","0","0","0","0","1.5","0.16","0","0","0","0"
"1","7","1","0","0","0","1.5","0.16","0","0","0","0"
"1","7","2","0","0","0","1.4","0.16","0","0","0","0"
"1","7","3","0","0","0","1.4","0.16","0","0","0","0"
"1","7","4","0","0","-1","1.4","0.16","0","-1","0","0"
"1","7","5","0","0","-1","1.4","0.16","0","-1","0","0"
"1","7","6","0","0","-1","1.2","0.16","0","-1","0","0"
"1","7","7","0","0","0","1.6","0.16","0","0","0","0"
"1","7","8","77","61","1","2.1","0.16","94.973","3.249","8169.189","7483.366"
"1","7","9","481","98","4","2.5","0.16","378.264","12.416","34456.5","32839.213"
"1","7","10","398","170","7","3.2","0.16","473.555","16.312","42252.383","40358.857"
"1","7","11","611","152","9","3.4","0.16","663.5","21.627","58052.293","55598.913"
"1","7","12","560","181","10","3.1","0.16","672.24","23.417","58234.689","55774.847"
"1","7","13","534","181","11","2.9","0.16","636.716","24.148","55068.276","52720.632"
"1","7","14","309","195","10","2.5","0.16","437.391","19.698","38369.847","36613.894"
"1","7","15","208","145","9","1.7","0.16","282.218","16.346","24976.389","23695.02"
"1","7","16","0","62","7","1.3","0.16","60.1","8.702","5089.804","4513.095"
"1","7","17","0","0","5","1.4","0.16","0","0","0","0"
"1","7","18","0","0","4","1.4","0.16","0","4","0","0"
"1","7","19","0","0","3","1.4","0.16","0","3","0","0"
"1","7","20","0","0","3","1.5","0.16","0","3","0","0"
"1","7","21","0","0","3","1.7","0.16","0","3","0","0"
"1","7","22","0","0","3","1.9","0.16","0","3","0","0"
"1","7","23","0","0","4","2","0.16","0","4","0","0"
"1","8","0","0","0","3","1.8","0.16","0","3","0","0"
"1","8","1","0","0","3","1.6","0.16","0","3","0","0"
"1","8","2","0","0","3","1.4","0.16","0","3","0","0"
"1","8","3","0","0","3","1.2","0.16","0","3","0","0"
"1","8","4","0","0","3","1.1","0.16","0","3","0","0"
"1","8","5","0","0","3","1","0.16","0","3","0","0"
"1","8","6","0","0","3","1","0.16","0","3","0","0"
"1","8","7","0","0","4","1.6","0.16","0","4","0","0"
"1","8","8","0","4","6","2.2","0.16","3.7","6.086","277.949","0"
"1","8","9","0","11","8","2.2","0.16","10.19","8.239","809.672","384.625"
"1","8","10","0","16","9","1.9","0.16","14.838","9.369","1184.74","746.404"
"1","8","11","0","56","10","1.7","0.16","52.041","11.346","4322.571","3773.049"
"1","8","12","0","13","10","2.2","0.16","12.066","10.282","942.11","512.371"
"1","8","13","14","198","11","2.8","0.16","203.917","15.265","17546.493","16528.395"
"1","8","14","2","158","10","3.2","0.16","154.268","13.02","13328.625","12459.983"
"1","8","15","0","84","10","3","0.16","79.063","11.603","6753.719","6118.052"
"1","8","16","44","74","9","2.8","0.16","93.976","10.964","7988.671","7309.245"
"1","8","17","0","0","8","2.9","0.16","0","0","0","0"
"1","8","18","0","0","8","2.9","0.16","0","8","0","0"
"1","8","19","0","0","8","2.9","0.16","0","8","0","0"
"1","8","20","0","0","8","3.1","0.16","0","8","0","0"
"1","8","21","0","0","8","3.2","0.16","0","8","0","0"
"1","8","22","0","0","8","3","0.16","0","8","0","0"
"1","8","23","0","0","8","3.6","0.16","0","8","0","0"
"1","9","0","0","0","8","3.9","0.16","0","8","0","0"
"1","9","1","0","0","8","3.5","0.16","0","8","0","0"
"1","9","2","0","0","8","4.3","0.16","0","8","0","0"
"1","9","3","0","0","8","5.1","0.16","0","8","0","0"
"1","9","4","0","0","8","5.6","0.16","0","8","0","0"
"1","9","5","0","0","8","5.3","0.16","0","8","0","0"
"1","9","6","0","0","8","4.4","0.16","0","8","0","0"
"1","9","7","0","0","8","3.9","0.16","0","8","0","0"
"1","9","8","0","33","9","4","0.16","30.621","9.529","2492.248","2007.581"
"1","9","9","0","47","9","4.4","0.16","43.628","9.716","3670.423","3144.009"
"1","9","10","0","56","10","4.4","0.16","52.02","10.852","4356.372","3805.652"
"1","9","11","0","100","10","4.4","0.16","93.504","11.529","7941.088","7263.348"
"1","9","12","0","119","11","4.7","0.16","112","12.758","9505.828","8772.643"
"1","9","13","0","70","11","5.3","0.16","65.087","11.948","5437.003","4847.992"
"1","9","14","0","72","12","6","0.16","66.931","12.9","5606.506","5011.488"
"1","9","15","0","51","12","5.6","0.16","47.352","12.668","3944.082","3407.971"
"1","9","16","0","42","11","5.3","0.16","38.992","11.569","3209.378","2699.301"
"1","9","17","0","0","11","5.3","0.16","0","0","0","0"
"1","9","18","0","0","11","4.8","0.16","0","11","0","0"
"1","9","19","0","0","11","4.8","0.16","0","11","0","0"
"1","9","20","0","0","11","4.8","0.16","0","11","0","0"
"1","9","21","0","0","11","4.3","0.16","0","11","0","0"
"1","9","22","0","0","10","3.2","0.16","0","10","0","0"
"1","9","23","0","0","10","2","0.16","0","10","0","0"
"1","10","0","0","0","10","1.5","0.16","0","10","0","0"
"1","10","1","0","0","9","1.7","0.16","0","9","0","0"
"1","10","2","0","0","9","1.6","0.16","0","9","0","0"
"1","10","3","0","0","9","1.4","0.16","0","9","0","0"
"1","10","4","0","0","9","1.6","0.16","0","9","0","0"
"1","10","5","0","0","9","2.4","0.16","0","9","0","0"
"1","10","6","0","0","9","3","0.16","0","9","0","0"
"1","10","7","0","0","9","3.2","0.16","0","9","0","0"
"1","10","8","0","43","10","3.5","0.16","40.484","10.753","3317.44","2803.534"
"1","10","9","127","137","12","4.1","0.16","217.189","15.724","19089.049","18016.292"
"1","10","10","198","206","13","4.7","0.16","359.283","18.669","31456.23","29945.254"
"1","10","11","6","182","14","5.2","0.16","180.886","16.668","15416.752","14474.119"
"1","10","12","0","117","14","5.4","0.16","110.016","15.582","9224.718","8501.493"
"1","10","13","17","206","14","5.1","0.16","214.593","17.204","18353.401","17306.711"
"1","10","14","138","216","14","4.6","0.16","332.162","19.305","28853.69","27434.932"
"1","10","15","0","85","13","3.5","0.16","79.989","14.496","6753.925","6118.251"
"1","10","16","533","57","11","2.1","0.16","282.027","17.691","23916.012","22672.217"
"1","10","17","0","12","9","1.7","0.16","11.416","9.257","596.833","179.329"
"1","10","18","0","0","8","2","0.16","0","8","0","0"
"1","10","19","0","0","8","2.4","0.16","0","8","0","0"
"1","10","20","0","0","8","2.9","0.16","0","8","0","0"
"1","10","21","0","0","7","3.1","0.16","0","7","0","0"
"1","10","22","0","0","7","3","0.16","0","7","0","0"
"1","10","23","0","0","7","3","0.16","0","7","0","0"
"1","11","0","0","0","6","3.1","0.16","0","6","0","0"
"1","11","1","0","0","6","3.1","0.16","0","6","0","0"
"1","11","2","0","0","6","3.2","0.16","0","6","0","0"
"1","11","3","0","0","6","3.4","0.16","0","6","0","0"
"1","11","4","0","0","6","3.8","0.16","0","6","0","0"
"1","11","5","0","0","6","3.9","0.16","0","6","0","0"
"1","11","6","0","0","6","3.8","0.16","0","6","0","0"
"1","11","7","0","0","7","4.1","0.16","0","7","0","0"
"1","11","8","196","60","9","4.2","0.16","139.3","11.322","11638.975","10830.203"
"1","11","9","510","96","11","4.1","0.16","391.157","17.726","34973.664","33338.052"
"1","11","10","527","146","14","4.7","0.16","536.108","22.477","46921.762","44862.781"
"1","11","11","603","158","17","5.8","0.16","665.625","26.188","57213.446","54789.79"
"1","11","12","345","247","19","6.4","0.16","561.038","26.232","47799.073","45709.006"
"1","11","13","161","259","20","6.4","0.16","409.283","25.27","34720.497","33093.855"
"1","11","14","724","101","20","6","0.16","644.818","28.718","55271.917","52917.057"
"1","11","15","574","97","19","5.2","0.16","451.344","25.712","39232.076","37445.572"
"1","11","16","151","78","17","4.6","0.16","150.115","19.387","12521.125","11681.095"
"1","11","17","0","9","15","4.6","0.16","8.562","15.118","428.66","17.115"
"1","11","18","0","0","14","4.7","0.16","0","14","0","0"
"1","11","19","0","0","14","4.5","0.16","0","14","0","0"
"1","11","20","0","0","14","4.3","0.16","0","14","0","0"
"1","11","21","0","0","13","4.1","0.16","0","13","0","0"
"1","11","22","0","0","13","3.6","0.16","0","13","0","0"
"1","11","23","0","0","12","2.9","0.16","0","12","0","0"
"1","12","0","0","0","12","2.4","0.16","0","12","0","0"
"1","12","1","0","0","11","2","0.16","0","11","0","0"
"1","12","2","0","0","11","1.6","0.16","0","11","0","0"
"1","12","3","0","0","11","1.4","0.16","0","11","0","0"
"1","12","4","0","0","11","1.2","0.16","0","11","0","0"
"1","12","5","0","0","11","0.9","0.16","0","11","0","0"
"1","12","6","0","0","12","0.7","0.16","0","12","0","0"
"1","12","7","0","0","12","0.7","0.16","0","12","0","0"
"1","12","8","0","3","12","1","0.16","2.774","12.084","199.306","0"
"1","12","9","0","19","13","1.5","0.16","17.609","13.478","1400.045","954.08"
"1","12","10","0","17","13","2.2","0.16","15.767","13.369","1238.706","798.457"
"1","12","11","0","27","13","2.8","0.16","25.067","13.524","1997.396","1530.264"
"1","12","12","0","124","12","3.1","0.16","116.883","14.321","9869.167","9123.107"
"1","12","13","0","167","11","3.9","0.16","160.341","13.812","13737.833","12854.691"
"1","12","14","3","161","10","5","0.16","157.768","12.388","13665.258","12784.687"
"1","12","15","0","72","9","5.4","0.16","66.992","9.967","5720.854","5121.785"
"1","12","16","444","70","8","5.4","0.16","262.007","11.762","22787.375","21583.571"
"1","12","17","58","12","6","5.9","0.16","21.962","6.241","1038.766","605.603"
"1","12","18","0","0","4","6.5","0.16","0","4","0","0"
"1","12","19","0","0","2","6.7","0.16","0","2","0","0"
"1","12","20","0","0","0","6.5","0.16","0","0","0","0"
"1","12","21","0","0","0","6.1","0.16","0","0","0","0"
"1","12","22","0","0","0","6","0.16","0","0","0","0"
"1","12","23","0","0","0","6.1","0.16","0","0","0","0"
"1","13","0","0","0","0","6","0.16","0","0","0","0"
"1","13","1","0","0","-1","5.7","0.16","0","-1","0","0"
"1","13","2","0","0","-1","5.4","0.16","0","-1","0","0"
"1","13","3","0","0","-1","5.1","0.16","0","-1","0","0"
"1","13","4","0","0","-1","4.8","0.16","0","-1","0","0"
"1","13","5","0","0","-2","4.8","0.16","0","-2","0","0"
"1","13","6","0","0","-2","4.9","0.16","0","-2","0","0"
"1","13","7","0","0","-2","5.4","0.16","0","-2","0","0"
"1","13","8","566","44","-1","6","0.16","256.374","2.398","22216.006","21032.448"
"1","13","9","794","64","0","6.1","0.16","509.975","6.836","47758.682","45670.046"
"1","13","10","899","73","1","6","0.16","708.37","10.586","65100.966","62397.823"
"1","13","11","952","77","2","5.8","0.16","841.979","13.636","76002.853","72913.414"
"1","13","12","976","77","3","5.6","0.16","898.104","15.695","80225.862","76986.785"
"1","13","13","976","74","4","5.4","0.16","871.751","16.623","77763.695","74611.861"
"1","13","14","949","69","4","5.1","0.16","765.16","15.509","68975.599","66135.163"
"1","13","15","874","62","3","4.7","0.16","586.49","12.3","53878.311","51572.832"
"1","13","16","720","46","2","3.6","0.16","345.799","8.328","30595.232","29114.765"
"1","13","17","253","13","0","2.8","0.16","58.933","0.939","2691.45","2199.725"
"1","13","18","0","0","0","2.9","0.16","0","0","0","0"
"1","13","19","0","0","-1","2.9","0.16","0","-1","0","0"
"1","13","20","0","0","-2","3","0.16","0","-2","0","0"
"1","13","21","0","0","-2","3.4","0.16","0","-2","0","0"
"1","13","22","0","0","-3","3.8","0.16","0","-3","0","0"
"1","13","23","0","0","-3","4.1","0.16","0","-3","0","0"
"1","14","0","0","0","-4","4","0.16","0","-4","0","0"
"1","14","1","0","0","-4","3.7","0.16","0","-4","0","0"
"1","14","2","0","0","-4","3.3","0.16","0","-4","0","0"
"1","14","3","0","0","-5","3","0.16","0","-5","0","0"
"1","14","4","0","0","-4","3.1","0.16","0","-4","0","0"
"1","14","5","0","0","-4","3.2","0.16","0","-4","0","0"
"1","14","6","0","0","-3","3.3","0.16","0","-3","0","0"
"1","14","7","0","0","-2","3.7","0.16","0","-2","0","0"
"1","14","8","266","57","-1","4.3","0.16","165.037","1.71","14332.039","13427.841"
"1","14","9","785","66","0","4.6","0.16","507.503","8.156","47297.585","45225.287"
"1","14","10","893","75","2","4.7","0.16","711.689","13.268","64765.234","62073.988"
"1","14","11","942","79","3","4.6","0.16","837.555","16.416","74845.119","71796.702"
"1","14","12","958","81","4","4.4","0.16","889.46","18.626","78606.448","75424.753"
"1","14","13","951","79","5","4.1","0.16","859.424","19.74","75789.004","72707.142"
"1","14","14","919","74","5","4","0.16","751.521","18.093","67095.019","64321.22"
"1","14","15","848","64","4","3.7","0.16","575.741","14.504","52454.035","50199.024"
"1","14","16","668","39","2","2.7","0.16","319.16","8.775","28189.354","26794.137"
"1","14","17","0","21","0","1.9","0.16","19.977","0.431","1115.552","679.667"
"1","14","18","0","0","0","1.8","0.16","0","0","0","0"
"1","14","19","0","0","0","1.7","0.16","0","0","0","0"
"1","14","20","0","0","-1","1.7","0.16","0","-1","0","0"
"1","14","21","0","0","-1","2","0.16","0","-1","0","0"
"1","14","22","0","0","-2","2.4","0.16","0","-2","0","0"
"1","14","23","0","0","-2","2.7","0.16","0","-2","0","0"
"1","15","0","0","0","-2","2.8","0.16","0","-2","0","0"
"1","15","1","0","0","-3","2.9","0.16","0","-3","0","0"
"1","15","2","0","0","-3","3.2","0.16","0","-3","0","0"
"1","15","3","0","0","-3","3.5","0.16","0","-3","0","0"
"1","15","4","0","0","-2","3.5","0.16","0","-2","0","0"
"1","15","5","0","0","-2","3.4","0.16","0","-2","0","0"
"1","15","6","0","0","-2","3.2","0.16","0","-2","0","0"
"1","15","7","0","0","-1","3.4","0.16","0","-1","0","0"
"1","15","8","0","25","0","3.7","0.16","23.176","0.418","1941.862","1476.698"
"1","15","9","16","125","0","3.8","0.16","130.904","2.34","11831.412","11015.821"
"1","15","10","0","123","0","3.7","0.16","116.88","2.116","10435.713","9669.578"
"1","15","11","10","192","1","3.7","0.16","194.12","4.509","17357.185","16345.795"
"1","15","12","87","268","2","3.8","0.16","350.939","8.253","31463.265","29952.04"
"1","15","13","136","264","3","4","0.16","395.306","9.847","35433.807","33781.89"
"1","15","14","0","110","3","4.3","0.16","103.572","4.719","9100.178","8381.366"
"1","15","15","26","145","3","4.3","0.16","163.806","5.726","14710.022","13792.432"
"1","15","16","0","69","2","3.5","0.16","66.622","3.244","5818.126","5215.61"
"1","15","17","0","7","0","2.8","0.16","6.659","0.121","355.001","0"
"1","15","18","0","0","0","2.6","0.16","0","0","0","0"
"1","15","19","0","0","0","2.3","0.16","0","0","0","0"
"1","15","20","0","0","-1","2.1","0.16","0","-1","0","0"
"1","15","21","0","0","-2","2.2","0.16","0","-2","0","0"
"1","15","22","0","0","-2","2.3","0.16","0","-2","0","0"
"1","15","23","0","0","-3","2.4","0.16","0","-3","0","0"
"1","16","0","0","0","-3","2.3","0.16","0","-3","0","0"
"1","16","1","0","0","-4","2.3","0.16","0","-4","0","0"
"1","16","2","0","0","-4","2.3","0.16","0","-4","0","0"
"1","16","3","0","0","-4","2.1","0.16","0","-4","0","0"
"1","16","4","0","0","-4","2","0.16","0","-4","0","0"
"1","16","5","0","0","-4","1.9","0.16","0","-4","0","0"
"1","16","6","0","0","-4","1.9","0.16","0","-4","0","0"
"1","16","7","0","0","-2","2.3","0.16","0","-2","0","0"
"1","16","8","617","42","0","2.5","0.16","269.202","5.862","23047.51","21834.489"
"1","16","9","822","62","2","2.4","0.16","523.561","13.88","47833.66","45742.367"
"1","16","10","916","72","4","2.4","0.16","721.045","20.332","63965.48","61302.573"
"1","16","11","961","77","5","2.4","0.16","852.639","24.282","74005.842","70987.165"
"1","16","12","976","80","6","2.7","0.16","906.457","25.396","78097.1","74933.453"
"1","16","13","969","78","7","3","0.16","876.631","24.818","75831.027","72747.676"
"1","16","14","938","73","7","3.1","0.16","768.257","22.377","67489.661","64701.877"
"1","16","15","870","63","6","2.3","0.16","591.551","19.674","52886.216","50615.891"
"1","16","16","720","47","4","1.4","0.16","352.116","13.722","30709.136","29224.633"
"1","16","17","284","15","3","1.1","0.16","68.34","4.56","3132.946","2625.577"
"1","16","18","0","0","3","0.9","0.16","0","3","0","0"
"1","16","19","0","0","2","1","0.16","0","2","0","0"
"1","16","20","0","0","2","1.2","0.16","0","2","0","0"
"1","16","21","0","0","1","1.4","0.16","0","1","0","0"
"1","16","22","0","0","0","1.5","0.16","0","0","0","0"
"1","16","23","0","0","0","1.5","0.16","0","0","0","0"
"1","17","0","0","0","0","1.7","0.16","0","0","0","0"
"1","17","1","0","0","0","1.9","0.16","0","0","0","0"
"1","17","2","0","0","0","2.2","0.16","0","0","0","0"
"1","17","3","0","0","0","2.4","0.16","0","0","0","0"
"1","17","4","0","0","0","2.7","0.16","0","0","0","0"
"1","17","5","0","0","0","3","0.16","0","0","0","0"
"1","17","6","0","0","0","3.2","0.16","0","0","0","0"
"1","17","7","0","0","0","3.7","0.16","0","0","0","0"
"1","17","8","624","39","2","3.8","0.16","268.592","6.721","22918.018","21709.585"
"1","17","9","821","56","5","3.4","0.16","516.581","14.874","47033.245","44970.314"
"1","17","10","909","65","9","3.8","0.16","708.878","21.722","62575.872","59962.204"
"1","17","11","952","70","11","4.2","0.16","838.683","25.186","72566.428","69598.755"
"1","17","12","965","73","12","4.2","0.16","890.906","27.059","76300.495","73200.509"
"1","17","13","959","71","13","4.3","0.16","862.416","27.382","73903.442","70888.393"
"1","17","14","930","66","13","4.1","0.16","756.438","25.99","65569.796","62850.041"
"1","17","15","850","61","12","3.1","0.16","579.582","23.623","51048.4","48843.195"
"1","17","16","704","46","9","1.9","0.16","346.306","17.578","29807.778","28355.214"
"1","17","17","289","15","6","1.6","0.16","69.898","7.422","3177.816","2668.857"
"1","17","18","0","0","4","1.6","0.16","0","4","0","0"
"1","17","19","0","0","4","1.5","0.16","0","4","0","0"
"1","17","20","0","0","4","1.5","0.16","0","4","0","0"
"1","17","21","0","0","3","1.4","0.16","0","3","0","0"
"1","17","22","0","0","3","1.4","0.16","0","3","0","0"
"1","17","23","0","0","3","1.4","0.16","0","3","0","0"
"1","18","0","0","0","2","1.4","0.16","0","2","0","0"
"1","18","1","0","0","1","1.4","0.16","0","1","0","0"
"1","18","2","0","0","0","1.4","0.16","0","0","0","0"
"1","18","3","0","0","0","1.4","0.16","0","0","0","0"
"1","18","4","0","0","0","1.5","0.16","0","0","0","0"
"1","18","5","0","0","-1","1.5","0.16","0","-1","0","0"
"1","18","6","0","0","-1","1.6","0.16","0","-1","0","0"
"1","18","7","0","0","0","2.4","0.16","0","0","0","0"
"1","18","8","637","39","2","2.9","0.16","273.123","7.541","23251.911","22031.647"
"1","18","9","823","57","6","2.7","0.16","519.229","17.156","46880.543","44823.023"
"1","18","10","904","67","10","3.6","0.16","708.657","23.106","62221.846","59620.722"
"1","18","11","941","73","12","4.4","0.16","834.838","25.735","72067.777","69117.773"
"1","18","12","952","76","13","4.1","0.16","885.338","28.176","75487.977","72416.782"
"1","18","13","942","75","14","3.7","0.16","855.341","29.551","72677.309","69705.707"
"1","18","14","908","71","14","3.3","0.16","748.428","28.499","64236.907","61564.381"
"1","18","15","836","63","13","2.5","0.16","575.679","25.817","50269.074","48091.484"
"1","18","16","684","48","10","1.8","0.16","342.009","18.654","29359.379","27922.703"
"1","18","17","270","16","7","1.8","0.16","73.066","8.449","3406.524","2889.461"
"1","18","18","0","0","7","2.2","0.16","0","7","0","0"
"1","18","19","0","0","6","2.6","0.16","0","6","0","0"
"1","18","20","0","0","6","3","0.16","0","6","0","0"
"1","18","21","0","0","5","3.2","0.16","0","5","0","0"
"1","18","22","0","0","5","3.2","0.16","0","5","0","0"
"1","18","23","0","0","4","3.1","0.16","0","4","0","0"
"1","19","0","0","0","3","3","0.16","0","3","0","0"
"1","19","1","0","0","3","2.9","0.16","0","3","0","0"
"1","19","2","0","0","2","2.8","0.16","0","2","0","0"
"1","19","3","0","0","2","2.6","0.16","0","2","0","0"
"1","19","4","0","0","2","2.5","0.16","0","2","0","0"
"1","19","5","0","0","1","2.5","0.16","0","1","0","0"
"1","19","6","0","0","1","2.7","0.16","0","1","0","0"
"1","19","7","0","0","3","3.4","0.16","0","3","0","0"
"1","19","8","349","55","5","3.8","0.16","190.921","8.366","16211.024","15240.247"
"1","19","9","761","71","8","3.9","0.16","501.66","16.885","45278.79","43278.026"
"1","19","10","860","82","12","4.4","0.16","700.838","23.546","61375.272","58804.145"
"1","19","11","906","88","15","4.8","0.16","825.742","27.881","70664.13","67763.863"
"1","19","12","954","76","16","4.7","0.16","888.789","30.038","75230.188","72168.127"
"1","19","13","644","158","17","4.4","0.16","717.305","28.783","60926.706","58371.475"
"1","19","14","912","71","17","4","0.16","753.488","30.124","64255.2","61582.026"
"1","19","15","373","143","16","3","0.16","389.748","23.93","33831.657","32236.51"
"1","19","16","528","62","13","2","0.16","296.804","20.211","25308.383","24015.25"
"1","19","17","257","18","10","1.8","0.16","74.481","11.491","3484.893","2965.053"
"1","19","18","0","0","8","1.9","0.16","0","8","0","0"
"1","19","19","0","0","7","2","0.16","0","7","0","0"
"1","19","20","0","0","7","1.9","0.16","0","7","0","0"
"1","19","21","0","0","6","1.8","0.16","0","6","0","0"
"1","19","22","0","0","5","1.7","0.16","0","5","0","0"
"1","19","23","0","0","4","1.5","0.16","0","4","0","0"
"1","20","0","0","0","4","1.3","0.16","0","4","0","0"
"1","20","1","0","0","4","1.3","0.16","0","4","0","0"
"1","20","2","0","0","4","1.2","0.16","0","4","0","0"
"1","20","3","0","0","5","0.9","0.16","0","5","0","0"
"1","20","4","0","0","5","0.3","0.16","0","5","0","0"
"1","20","5","0","0","4","0.3","0.16","0","4","0","0"
"1","20","6","0","0","3","0.8","0.16","0","3","0","0"
"1","20","7","0","0","4","1.3","0.16","0","4","0","0"
"1","20","8","558","47","6","1.8","0.16","256.468","12.418","21497.578","20339.477"
"1","20","9","770","69","9","1.9","0.16","504.893","21.637","44781.911","42798.753"
"1","20","10","873","78","12","2.2","0.16","706.299","28.616","60684.584","58137.932"
"1","20","11","918","83","15","2.7","0.16","830.964","32.788","69786.313","66917.15"
"1","20","12","941","82","17","3","0.16","886.687","35.011","73599.582","70595.3"
"1","20","13","928","82","18","2.9","0.16","856.136","35.694","70990.404","68078.575"
"1","20","14","891","78","18","2.5","0.16","748.354","34.625","62682.83","60065.372"
"1","20","15","805","73","17","1.6","0.16","572.563","32.27","48722.933","46600.13"
"1","20","16","648","55","16","1","0.16","339.988","26.358","28421.111","27017.682"
"1","20","17","242","19","14","1.1","0.16","73.402","15.734","3404.118","2887.14"
"1","20","18","0","0","13","1.2","0.16","0","13","0","0"
"1","20","19","0","0","12","1.3","0.16","0","12","0","0"
"1","20","20","0","0","11","1.3","0.16","0","11","0","0"
"1","20","21","0","0","11","1.2","0.16","0","11","0","0"
"1","20","22","0","0","10","1","0.16","0","10","0","0"
"1","20","23","0","0","9","0.5","0.16","0","9","0","0"
"1","21","0","0","0","8","0.4","0.16","0","8","0","0"
"1","21","1","0","0","6","1.1","0.16","0","6","0","0"
"1","21","2","0","0","5","2.5","0.16","0","5","0","0"
"1","21","3","0","0","3","3.8","0.16","0","3","0","0"
"1","21","4","0","0","2","4.5","0.16","0","2","0","0"
"1","21","5","0","0","0","4.6","0.16","0","0","0","0"
"1","21","6","0","0","0","4.3","0.16","0","0","0","0"
"1","21","7","0","0","0","4.7","0.16","0","0","0","0"
"1","21","8","569","46","2","5.2","0.16","259.336","5.78","22291.889","21105.642"
"1","21","9","772","68","4","5.1","0.16","505.468","11.617","46508.325","44463.994"
"1","21","10","862","80","6","4.9","0.16","701.953","16.826","62991.511","60363.115"
"1","21","11","905","87","8","4.5","0.16","826.652","21.414","72440.188","69476.988"
"1","21","12","928","87","9","3.9","0.16","883.378","24.581","76267.658","73168.836"
"1","21","13","921","86","10","3.2","0.16","857.078","26.846","73492.893","70492.391"
"1","21","14","888","81","11","2.7","0.16","756.65","27.211","65173.684","62467.965"
"1","21","15","810","73","10","2.1","0.16","577.557","23.875","50750.328","48555.685"
"1","21","16","657","55","8","1.4","0.16","345.268","17.554","29906.543","28450.479"
"1","21","17","257","20","6","1.1","0.16","78.335","7.853","3776.532","3246.358"
"1","21","18","0","0","5","1.2","0.16","0","5","0","0"
"1","21","19","0","0","4","1.3","0.16","0","4","0","0"
"1","21","20","0","0","3","1.5","0.16","0","3","0","0"
"1","21","21","0","0","2","1.8","0.16","0","2","0","0"
"1","21","22","0","0","2","2","0.16","0","2","0","0"
"1","21","23","0","0","1","2.3","0.16","0","1","0","0"
"1","22","0","0","0","0","2.3","0.16","0","0","0","0"
"1","22","1","0","0","0","1.9","0.16","0","0","0","0"
"1","22","2","0","0","0","1.5","0.16","0","0","0","0"
"1","22","3","0","0","0","1.2","0.16","0","0","0","0"
"1","22","4","0","0","0","1","0.16","0","0","0","0"
"1","22","5","0","0","0","0.8","0.16","0","0","0","0"
"1","22","6","0","0","0","0.6","0.16","0","0","0","0"
"1","22","7","0","0","1","0.6","0.16","0","0","0","0"
"1","22","8","447","58","3","1","0.16","229.272","9.913","19449.971","18364.425"
"1","22","9","673","87","7","1.6","0.16","475.327","19.677","42369.516","40471.84"
"1","22","10","776","104","10","2","0.16","672.537","26.454","58159.05","55701.888"
"1","22","11","822","114","13","2.2","0.16","797.585","31.724","67158.015","64381.983"
"1","22","12","871","104","14","2.4","0.16","862.808","33.487","71963.046","69016.752"
"1","22","13","862","103","15","2.5","0.16","835.972","33.54","69817.531","66947.262"
"1","22","14","831","95","16","2.5","0.16","732.49","32.266","61835.423","59247.992"
"1","22","15","764","80","16","1.7","0.16","559.558","30.598","47876.821","45783.998"
"1","22","16","608","60","13","1.1","0.16","331.844","22.868","28185.943","26790.847"
"1","22","17","218","21","11","1.2","0.16","72.232","12.683","3456.248","2937.423"
"1","22","18","0","0","9","1.5","0.16","0","9","0","0"
"1","22","19","0","0","9","1.9","0.16","0","9","0","0"
"1","22","20","0","0","9","2.3","0.16","0","9","0","0"
"1","22","21","0","0","9","2.5","0.16","0","9","0","0"
"1","22","22","0","0","8","2.6","0.16","0","8","0","0"
"1","22","23","0","0","8","2.6","0.16","0","8","0","0"
"1","23","0","0","0","8","2.5","0.16","0","8","0","0"
"1","23","1","0","0","8","2.6","0.16","0","8","0","0"
"1","23","2","0","0","8","2.9","0.16","0","8","0","0"
"1","23","3","0","0","8","3","0.16","0","8","0","0"
"1","23","4","0","0","7","2.7","0.16","0","7","0","0"
"1","23","5","0","0","7","2.4","0.16","0","7","0","0"
"1","23","6","0","0","7","2.5","0.16","0","7","0","0"
"1","23","7","0","0","8","3.3","0.16","0","0","0","0"
"1","23","8","461","58","11","3.7","0.16","234.315","15.193","19504.147","18416.682"
"1","23","9","689","85","13","3.7","0.16","482.414","21.798","42674.873","40766.376"
